Geo_FIPS	Geo_NAME	Geo_QName	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_FILEID	Geo_LOGRECNO	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATECE	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_PLACESE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITSCE	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_UACP	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_VTD	Geo_ZCTA3	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_TAZ	Geo_UGA	Geo_PUMA5	Geo_PUMA1	Geo_GEOID	Geo_BTTR	Geo_BTBG	Geo_AREALAND	Geo_AREAWATR	SE_A00001_001	SE_A00002_001	SE_A00002_002	SE_A00002_003	SE_A12001_001	SE_A12001_002	SE_A12001_003	SE_A12001_004	SE_A12001_005	SE_A12001_006	SE_A12001_007	SE_A12001_008	SE_B12001_001	SE_B12001_002	SE_B12001_003	SE_B12001_004	SE_A12002_001	SE_A12002_002	SE_A12002_003	SE_A12002_004	SE_A12002_005	SE_A12002_006	SE_A12002_007	SE_A12002_008	SE_A14006_001	SE_A09005_001	SE_A09005_002	SE_A09005_009	SE_A09005_010	SE_A09005_003	SE_A09005_004	SE_A09005_005	SE_A09005_006	SE_A09005_007	SE_A09005_008	SE_A09001_001	SE_A09001_002	SE_A09001_003	SE_A09001_004	SE_A09001_005	SE_A09001_006	SE_A09001_007	SE_A09001_008	SE_A09001_009	SE_A09001_010	SE_A09003_001	SE_A10030_001	SE_A10030_002	SE_A10030_003	SE_A10030_004	SE_A10030_005	SE_A10030_006	SE_A10030_007
"36081002200"	"Census Tract 22, Queens County, New York"	"Census Tract 22, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0006539"	""	""	""	""	"36"	"081"	""	""	""	"002200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081002200"	""	""	"147490"	"0"	2351	2351	41284.57	0.056946209789389	1641	299	502	437	340	57	6	0	1641	299	939	403	1641	299	1342	840	403	63	6	0	78289	1221	464	365	99	691	0	0	37	0	29	1221	1192	34	83	169	212	294	304	96	29	44	758	256	344	136	15	7	0
"36081002400"	"Census Tract 24, Queens County, New York"	"Census Tract 24, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0006540"	""	""	""	""	"36"	"081"	""	""	""	"002400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081002400"	""	""	"141901"	"0"	2355	2355	42983.64	0.0547882847333656	1725	404	427	487	294	89	24	0	1725	404	914	407	1725	404	1321	894	407	113	24	0	77467	1035	358	297	61	621	0	0	43	0	13	1035	1022	33	104	99	126	291	307	62	13	45	649	210	276	140	23	0	0
"36081002500"	"Census Tract 25, Queens County, New York"	"Census Tract 25, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0006541"	""	""	""	""	"36"	"081"	""	""	""	"002500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081002500"	""	""	"210427"	"0"	7411	7411	91216.44	0.0812463223767832	4704	1422	1987	958	254	34	33	16	4704	1422	2945	337	4704	1422	3282	1295	337	83	49	16	19961	2153	152	123	29	1671	0	0	231	17	82	2153	2071	25	127	344	454	632	332	157	82	46	3236	2858	351	10	17	0	0
"36081002600"	"Census Tract 26, Queens County, New York"	"Census Tract 26, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0006542"	""	""	""	""	"36"	"081"	""	""	""	"002600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081002600"	""	""	"148030"	"0"	2476	2476	43321.02	0.057154704963884	1561	345	322	369	310	187	8	20	1561	345	691	525	1561	345	1216	894	525	215	28	20	89169	1136	483	331	152	555	0	0	22	16	60	1136	1076	1	128	194	171	127	307	148	60	48	629	159	216	233	16	5	0
"36081002800"	"Census Tract 28, Queens County, New York"	"Census Tract 28, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0006543"	""	""	""	""	"36"	"081"	""	""	""	"002800"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081002800"	""	""	"225043"	"0"	3216	3216	37012.49	0.0868895917664483	2070	540	697	574	190	63	0	6	2070	540	1271	259	2070	540	1530	833	259	69	6	6	70116	1523	559	409	150	856	0	0	69	5	34	1523	1489	40	115	129	251	501	353	100	34	45	916	399	310	150	46	11	0
"36081003000"	"Census Tract 30, Queens County, New York"	"Census Tract 30, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0006544"	""	""	""	""	"36"	"081"	""	""	""	"003000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081003000"	""	""	"112790"	"0"	1528	1528	35087.34	0.0435484643172092	947	227	214	250	196	31	25	4	947	227	464	256	947	227	720	506	256	60	29	4	47694	535	220	205	15	261	9	0	35	0	10	535	525	19	47	32	75	197	139	16	10	43	416	132	177	81	20	6	0
"36081003100"	"Census Tract 31, Queens County, New York"	"Census Tract 31, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0006545"	""	""	""	""	"36"	"081"	""	""	""	"003100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081003100"	""	""	"164962"	"0"	1015	1015	15936.02	0.0636921869908278	729	93	263	185	121	51	7	9	729	93	448	188	729	93	636	373	188	67	16	9	62171	592	47	47	0	472	0	2	43	0	28	592	564	0	58	79	206	179	31	11	28	36	409	240	140	29	0	0	0
"36081003200"	"Census Tract 32, Queens County, New York"	"Census Tract 32, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0006546"	""	""	""	""	"36"	"081"	""	""	""	"003200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081003200"	""	""	"161964"	"0"	1688	1688	26993.03	0.0625346526702054	1109	147	425	325	185	27	0	0	1109	147	750	212	1109	147	962	537	212	27	0	0	67875	772	306	256	50	424	0	0	29	0	13	772	759	22	57	64	128	274	148	66	13	45	503	142	273	72	12	4	0
"36081003300"	"Census Tract 33, Queens County, New York"	"Census Tract 33, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0006547"	""	""	""	""	"36"	"081"	""	""	""	"003300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081003300"	""	""	"509003"	"0"	2966	2966	15092.06	0.196527165376828	2367	278	659	340	718	269	74	29	2367	278	999	1090	2367	278	2089	1430	1090	372	103	29	69588	1790	187	137	50	1364	0	66	101	0	72	1790	1718	46	246	434	467	312	178	35	72	33	1247	911	279	46	6	5	0
"36081003400"	"Census Tract 34, Queens County, New York"	"Census Tract 34, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0006548"	""	""	""	""	"36"	"081"	""	""	""	"003400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081003400"	""	""	"213987"	"0"	2561	2561	30997.02	0.0826208461197504	1664	386	564	433	206	36	39	0	1664	386	997	281	1664	386	1278	714	281	75	39	0	78474	1063	412	351	61	560	0	24	36	0	31	1063	1032	34	75	124	259	176	237	127	31	47	654	139	306	135	48	26	0
"36081003600"	"Census Tract 36, Queens County, New York"	"Census Tract 36, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0006549"	""	""	""	""	"36"	"081"	""	""	""	"003600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081003600"	""	""	"180006"	"0"	3748	3748	53927.51	0.0695007081113889	2413	393	661	722	421	195	21	0	2413	393	1383	637	2413	393	2020	1359	637	216	21	0	87923	1701	564	475	89	1029	0	0	16	0	92	1701	1609	17	119	44	310	366	663	90	92	49	897	268	443	138	43	0	5
"36081003700"	"Census Tract 37, Queens County, New York"	"Census Tract 37, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0006550"	""	""	""	""	"36"	"081"	""	""	""	"003700"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081003700"	""	""	"386629"	"14591"	0	0	0	0.149278297814507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	0	0	0	0	0	0	0
"36081003800"	"Census Tract 38, Queens County, New York"	"Census Tract 38, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0006551"	""	""	""	""	"36"	"081"	""	""	""	"003800"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081003800"	""	""	"176214"	"0"	2681	2681	39405.26	0.0680366086638239	1714	387	562	417	267	17	57	7	1714	387	979	348	1714	387	1327	765	348	81	64	7	80995	1197	419	282	137	568	0	0	143	0	67	1197	1130	88	91	71	184	179	428	89	67	47	765	197	392	157	11	8	0
"36081003900"	"Census Tract 39, Queens County, New York"	"Census Tract 39, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0006552"	""	""	""	""	"36"	"081"	""	""	""	"003900"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081003900"	""	""	"146970"	"0"	1690	1690	29782.13	0.0567454366583938	1149	248	306	151	377	63	4	0	1149	248	457	444	1149	248	901	595	444	67	4	0	47741	746	167	130	37	440	0	52	62	0	25	746	721	12	149	55	153	183	134	35	25	39	473	218	178	77	0	0	0
"36081004001"	"Census Tract 40.01, Queens County, New York"	"Census Tract 40.01, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0006553"	""	""	""	""	"36"	"081"	""	""	""	"004001"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081004001"	""	""	"174292"	"0"	2422	2422	35991.04	0.0672945202834917	1651	427	539	325	285	36	25	14	1651	427	864	360	1651	427	1224	685	360	75	39	14	79855	991	298	276	22	580	0	0	66	13	34	991	957	40	85	111	101	224	247	149	34	48	638	207	280	134	17	0	0
"36081004002"	"Census Tract 40.02, Queens County, New York"	"Census Tract 40.02, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0006554"	""	""	""	""	"36"	"081"	""	""	""	"004002"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081004002"	""	""	"130914"	"0"	1764	1764	34898.78	0.0505461801367419	1004	221	352	271	100	60	0	0	1004	221	623	160	1004	221	783	431	160	60	0	0	92873	893	261	237	24	545	12	0	42	0	33	893	860	20	61	98	114	251	263	53	33	47	411	170	139	94	8	0	0
"36081004200"	"Census Tract 42, Queens County, New York"	"Census Tract 42, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0006555"	""	""	""	""	"36"	"081"	""	""	""	"004200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081004200"	""	""	"200287"	"0"	4665	4665	60324.9	0.0773312463223768	2807	593	1168	554	412	46	0	34	2807	593	1722	492	2807	593	2214	1046	492	80	34	34	56687	1879	631	583	48	1053	0	10	173	0	12	1879	1867	188	19	180	322	353	669	136	12	46	1219	473	480	196	63	0	7
"36081004300"	"Census Tract 43, Queens County, New York"	"Census Tract 43, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0006556"	""	""	""	""	"36"	"081"	""	""	""	"004300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081004300"	""	""	"170813"	"0"	2671	2671	40499.6	0.0659512708166988	1743	274	737	508	132	60	0	32	1743	274	1245	224	1743	274	1469	732	224	92	32	32	28184	1090	229	183	46	660	0	34	124	6	37	1090	1053	80	185	86	219	216	180	87	37	39	1124	743	268	82	31	0	0
"36081004401"	"Census Tract 44.01, Queens County, New York"	"Census Tract 44.01, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0006557"	""	""	""	""	"36"	"081"	""	""	""	"004401"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081004401"	""	""	"260850"	"0"	4130	4130	41006.9	0.100714752346343	2593	775	951	373	342	128	5	19	2593	775	1324	494	2593	775	1818	867	494	152	24	19	64014	1619	638	607	31	783	0	0	118	21	59	1619	1560	72	109	183	293	478	380	45	59	43	942	225	445	229	38	5	0
"36081004500"	"Census Tract 45, Queens County, New York"	"Census Tract 45, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0006558"	""	""	""	""	"36"	"081"	""	""	""	"004500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081004500"	""	""	"220374"	"0"	3639	3639	42768.05	0.0850868807114164	3012	406	497	599	975	356	64	115	3012	406	1096	1510	3012	406	2606	2109	1510	535	179	115	91363	1791	341	268	73	1144	7	31	171	0	97	1791	1694	61	214	117	271	518	422	91	97	44	1523	599	717	175	32	0	0
"36081004700"	"Census Tract 47, Queens County, New York"	"Census Tract 47, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0006559"	""	""	""	""	"36"	"081"	""	""	""	"004700"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081004700"	""	""	"179250"	"0"	4037	4037	58330.72	0.0692088148670959	2812	652	714	665	621	143	17	0	2812	652	1379	781	2812	652	2160	1446	781	160	17	0	37649	1714	121	112	9	1394	0	0	174	0	25	1714	1689	24	159	207	445	501	214	139	25	41	1710	1220	409	81	0	0	0
"36081005000"	"Census Tract 50, Queens County, New York"	"Census Tract 50, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0006560"	""	""	""	""	"36"	"081"	""	""	""	"005000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081005000"	""	""	"154442"	"0"	55	55	922.3484	0.0596303921099248	42	14	14	0	0	0	14	0	42	14	14	14	42	14	28	14	14	14	14	0	""	28	14	14	0	14	0	0	0	0	0	28	28	0	0	0	14	0	14	0	0	""	28	14	14	0	0	0	0
"36081005100"	"Census Tract 51, Queens County, New York"	"Census Tract 51, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0006561"	""	""	""	""	"36"	"081"	""	""	""	"005100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081005100"	""	""	"137123"	"0"	2056	2056	38833.86	0.0529434885412597	1514	341	259	297	444	143	7	23	1514	341	556	617	1514	341	1173	914	617	173	30	23	52816	1050	91	75	16	721	5	22	162	0	49	1050	1001	43	157	107	201	325	146	22	49	36	698	427	251	20	0	0	0
"36081005200"	"Census Tract 52, Queens County, New York"	"Census Tract 52, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0006562"	""	""	""	""	"36"	"081"	""	""	""	"005200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081005200"	""	""	"130608"	"0"	2701	2701	53561.48	0.0504280328711948	1783	415	539	376	327	105	13	8	1783	415	915	453	1783	415	1368	829	453	126	21	8	65469	1249	467	308	159	724	0	0	58	0	0	1249	1249	10	61	142	164	413	237	222	0	54	715	293	285	95	32	10	0
"36081005300"	"Census Tract 53, Queens County, New York"	"Census Tract 53, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0006563"	""	""	""	""	"36"	"081"	""	""	""	"005300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081005300"	""	""	"196497"	"0"	4926	4926	64928.63	0.0758679190791618	4074	447	441	584	1701	740	91	70	4074	447	1025	2602	4074	447	3627	3186	2602	901	161	70	68803	3047	219	195	24	2583	0	63	108	0	74	3047	2973	0	257	454	866	1149	225	22	74	37	2351	1529	740	64	18	0	0
"36081005400"	"Census Tract 54, Queens County, New York"	"Census Tract 54, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0006564"	""	""	""	""	"36"	"081"	""	""	""	"005400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081005400"	""	""	"416542"	"0"	5710	5710	35503.82	0.160827772175006	3741	722	980	1190	568	208	16	57	3741	722	2170	849	3741	722	3019	2039	849	281	73	57	72032	2689	1099	897	202	1414	0	0	129	0	47	2689	2642	54	301	201	430	716	788	152	47	44	1624	385	754	384	76	0	25
"36081005500"	"Census Tract 55, Queens County, New York"	"Census Tract 55, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0006565"	""	""	""	""	"36"	"081"	""	""	""	"005500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081005500"	""	""	"165967"	"0"	886	886	13826.42	0.0640802196766935	682	93	211	182	149	43	0	4	682	93	393	196	682	93	589	378	196	47	4	4	66514	511	66	54	12	356	0	0	48	0	41	511	470	3	51	41	143	111	77	44	41	43	369	250	100	15	4	0	0
"36081005700"	"Census Tract 57, Queens County, New York"	"Census Tract 57, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0006566"	""	""	""	""	"36"	"081"	""	""	""	"005700"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081005700"	""	""	"223565"	"0"	4262	4262	49375.03	0.086318932751812	3190	581	683	534	940	317	65	70	3190	581	1217	1392	3190	581	2609	1926	1392	452	135	70	68722	2456	435	315	120	1613	0	58	246	9	95	2456	2361	48	216	223	828	671	215	160	95	39	1672	1102	528	42	0	0	0
"36081005800"	"Census Tract 58, Queens County, New York"	"Census Tract 58, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0006567"	""	""	""	""	"36"	"081"	""	""	""	"005800"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081005800"	""	""	"590419"	"0"	6202	6202	27206.28	0.227962060055877	4478	878	1318	1255	649	294	38	46	4478	878	2573	1027	4478	878	3600	2282	1027	378	84	46	79250	2708	1429	1152	277	1199	0	0	42	0	38	2708	2670	126	271	180	400	695	812	186	38	46	1922	258	949	542	134	39	0
"36081005900"	"Census Tract 59, Queens County, New York"	"Census Tract 59, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0006568"	""	""	""	""	"36"	"081"	""	""	""	"005900"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081005900"	""	""	"190210"	"0"	4260	4260	58006.14	0.0734404947049948	3627	571	628	609	1225	444	111	39	3627	571	1237	1819	3627	571	3056	2428	1819	594	150	39	88635	2611	407	352	55	1952	0	18	156	9	69	2611	2542	80	168	334	735	844	299	82	69	38	1765	1078	564	123	0	0	0
"36081006100"	"Census Tract 61, Queens County, New York"	"Census Tract 61, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0006569"	""	""	""	""	"36"	"081"	""	""	""	"006100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081006100"	""	""	"195052"	"0"	5750	5750	76351.08	0.0753100014363001	4872	512	844	762	1909	568	111	166	4872	512	1606	2754	4872	512	4360	3516	2754	845	277	166	71387	3639	323	298	25	3003	0	35	147	19	112	3639	3527	14	215	546	910	1414	337	91	112	38	2796	1997	693	106	0	0	0
"36081006201"	"Census Tract 62.01, Queens County, New York"	"Census Tract 62.01, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0006570"	""	""	""	""	"36"	"081"	""	""	""	"006201"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081006201"	""	""	"402908"	"0"	6559	6559	42162.8	0.155563655121182	5049	834	1310	1509	913	435	48	0	5049	834	2819	1396	5049	834	4215	2905	1396	483	48	0	64862	2623	1610	1576	34	889	0	0	124	0	0	2623	2623	159	488	311	701	253	484	227	0	38	2863	407	1568	856	32	0	0
"36081006202"	"Census Tract 62.02, Queens County, New York"	"Census Tract 62.02, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0006571"	""	""	""	""	"36"	"081"	""	""	""	"006202"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081006202"	""	""	"1152999"	"42795"	7014	7014	15755.59	0.445175421662185	4757	805	1512	1166	574	542	158	0	4757	805	2678	1274	4757	805	3952	2440	1274	700	158	0	56645	3333	2031	1828	203	1126	0	0	176	0	0	3333	3333	220	451	258	504	753	783	364	0	45	2486	528	1023	710	207	18	0
"36081006300"	"Census Tract 63, Queens County, New York"	"Census Tract 63, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0006572"	""	""	""	""	"36"	"081"	""	""	""	"006300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081006300"	""	""	"212503"	"0"	5340	5340	65083.96	0.0820478704920641	4470	410	680	689	1786	600	241	64	4470	410	1369	2691	4470	410	4060	3380	2691	905	305	64	79871	3197	267	214	53	2585	0	44	182	0	119	3197	3078	99	223	457	759	1181	307	52	119	37	2511	1790	501	220	0	0	0
"36081006501"	"Census Tract 65.01, Queens County, New York"	"Census Tract 65.01, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0006573"	""	""	""	""	"36"	"081"	""	""	""	"006501"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081006501"	""	""	"111103"	"0"	3472	3472	80937.85	0.0428971099479998	2929	375	430	374	1083	483	114	70	2929	375	804	1750	2929	375	2554	2124	1750	667	184	70	69868	2421	266	242	24	1823	5	35	200	0	92	2421	2329	31	194	244	649	794	381	36	92	38	1680	1213	413	54	0	0	0
"36081006502"	"Census Tract 65.02, Queens County, New York"	"Census Tract 65.02, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0006574"	""	""	""	""	"36"	"081"	""	""	""	"006502"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081006502"	""	""	"153366"	"0"	3764	3764	63565.03	0.0592149461696348	3091	356	446	554	1045	586	51	53	3091	356	1000	1735	3091	356	2735	2289	1735	690	104	53	89247	2653	345	324	21	2036	0	45	160	12	55	2653	2598	20	211	148	803	1044	305	67	55	39	1727	1158	514	47	8	0	0
"36081006900"	"Census Tract 69, Queens County, New York"	"Census Tract 69, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0006575"	""	""	""	""	"36"	"081"	""	""	""	"006900"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081006900"	""	""	"210779"	"0"	4380	4380	53820.1	0.08138223034238	3568	573	852	699	907	370	136	31	3568	573	1551	1444	3568	573	2995	2143	1444	537	167	31	65077	2275	364	316	48	1645	6	45	165	0	50	2275	2225	74	283	169	313	1003	326	57	50	40	1722	1036	614	53	19	0	0
"36081007100"	"Census Tract 71, Queens County, New York"	"Census Tract 71, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0006576"	""	""	""	""	"36"	"081"	""	""	""	"007100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081007100"	""	""	"195059"	"0"	3539	3539	46990.74	0.075312704151525	3086	345	372	427	1308	516	72	46	3086	345	799	1942	3086	345	2741	2369	1942	634	118	46	79913	2434	300	250	50	1863	0	7	161	16	87	2434	2347	30	150	336	796	792	221	22	87	37	1746	1206	468	63	9	0	0
"36081007300"	"Census Tract 73, Queens County, New York"	"Census Tract 73, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0006577"	""	""	""	""	"36"	"081"	""	""	""	"007300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081007300"	""	""	"141556"	"0"	4330	4330	79224.11	0.0546550794829937	3657	354	533	686	1448	387	191	58	3657	354	1219	2084	3657	354	3303	2770	2084	636	249	58	77058	2586	259	236	23	2088	0	15	30	0	194	2586	2392	0	58	372	831	848	207	76	194	39	2157	1523	602	32	0	0	0
"36081007500"	"Census Tract 75, Queens County, New York"	"Census Tract 75, Queens County, New York"	"ny"	"140"	"00"	"ACSSF"	"0006578"	""	""	""	""	"36"	"081"	""	""	""	"007500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36081007500"	""	""	"129231"	"0"	4252	4252	85216.62	0.0498963701762325	3527	273	527	607	1261	714	40	105	3527	273	1134	2120	3527	273	3254	2727	2120	859	145	105	90318	2553	389	377	12	1646	0	74	223	0	221	2553	2332	0	131	399	768	656	368	10	221	37	2050	1158	692	174	26	0	0
